연번,도로명주소,지번주소,위도,경도,건물명,구 명칭,전화번호,유형,개방시간,소재지 용도,화장실 현황,장애인화장실 현황,편의시설 (기타설비),안내표지,소재지,비고
4096,서울특별시 강남구 학동로 102,서울특별시 강남구 논현동 280,127.0216391,37.51119679,논현역,강남구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4097,서울특별시 강남구 학동로 180,서울특별시 강남구 논현동 279-67,127.0314466,37.51420181,학동역,강남구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4098,서울특별시 강남구 학동로 346,서울특별시 강남구 삼성동 111-44,127.0412863,37.51718458,강남구청역,강남구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4099,서울특별시 강남구 학동로 508-2,서울특별시 강남구 삼성동 111-44,127.0520217,37.51913679,청담역,강남구,1577-5678,공공개방,정시 (05:00-익일01:00),지하철,2,기저귀교환대2유아용보호의자1손건조기3, , , , 
4100, ,서울특별시 광진구 자양동  112,127.0691236,37.53009,한강공원화장실뚝섬10,광진구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4101, ,서울특별시 광진구 자양동  753-1,127.0879875,37.5286088,한강공원화장실뚝섬1,광진구,02-3780-0780,공중,상시(연중 개방),공원, , ,한강사업본부 환경과, , , 
4102,서울특별시 송파구 한가람로 65,서울특별시 송파구 잠실동 1-1,127.0749661,37.5186883,한강공원화장실잠실9,송파구,02-3780-0780,공중,상시(연중 개방),공원,공용1,손건조기3,한강사업본부 환경과, , , 
4103, ,서울특별시 광진구 자양동  112,127.0665033,37.5301255,한강공원화장실뚝섬12,광진구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4104, ,서울특별시 성동구 옥수동  494-1,127.0318702,37.54109792,한강공원화장실뚝섬17,성동구,02-3780-0780,공중,상시(연중 개방),공원, , ,한강사업본부 환경과, , , 
4105,서울특별시 강남구 올림픽대로 2395,서울특별시 강남구 압구정동 386,127.0208495,37.5288152,한강공원화장실잠원3,강남구,02-3780-0780,공중,상시(연중 개방),공원, , ,한강사업본부 환경과, , , 
4106,서울특별시 강남구 올림픽대로 2395,서울특별시 강남구 압구정동 386,127.0202575,37.52758244,한강공원화장실잠원4,강남구,02-3780-0780,공중,상시(연중 개방),공원, , ,한강사업본부 환경과, , , 
4107,서울특별시 서초구 한강남자전거길 2348,서울특별시 서초구 잠원동 121,127.0088445,37.5179812,한강공원화장실잠원8,서초구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4108,서울특별시 서초구 한강남자전거길 2172,서울특별시 서초구 반포동 115-5,126.997795,37.5102732,한강공원화장실반포3,서초구,02-3780-0780,공중,상시(연중 개방),공원,공용1,손건조기3,한강사업본부 환경과, , , 
4109,서울특별시 서초구 동작대로 350,서울특별시 서초구 반포동 1333-1,126.9812632,37.5054741,한강공원화장실반포6,서초구,02-3780-0780,공중,상시(연중 개방),공원,남여공용,손건조기3,한강사업본부 환경과, , , 
4110, ,서울특별시 용산구 보광동  157-6,127.0017418,37.52335504,한강공원화장실이촌4,용산구,02-3780-0780,공중,상시(연중 개방),공원,공용1, ,한강사업본부 환경과, , , 
4111,서울특별시 영등포구 노들로 113,서울특별시 영등포구 양화동 1-4,126.8935031,37.5434311,한강공원화장실양화4,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4112, ,서울특별시 영등포구 당산동  33-1,126.8965396,37.54168903,한강공원화장실양화3,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4113, ,서울특별시 영등포구 여의도동  82-10,126.9185007,37.5342594,한강공원화장실여의도18,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4114,서울특별시 영등포구 여의서로 62,서울특별시 영등포구 여의도동 83-6,126.9264006,37.53210779,한강공원화장실여의도16,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4115, ,서울특별시 영등포구 여의도동  84-6,126.9322032,37.5310903,마포대교,영등포구,02-3780-0785,공중,정시(겨울철미개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4116, ,서울특별시 영등포구 여의도동  85,126.9375293,37.52493248,한강공원화장실여의도4,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4117, ,서울특별시 용산구 이촌동  375-1,126.9602713,37.5217487,한강공원화장실이촌14,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4118,서울특별시 용산구 양녕로 496,서울특별시 용산구 이촌동 361-1,126.9632471,37.5207103,한강공원화장실이촌13,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4119,서울특별시 용산구 이촌로72길 62,서울특별시 용산구 이촌동 302-17,126.9706194,37.51789264,한강공원화장실이촌10,용산구,02-3780-0780,공중(2층),상시(연중 개방),공원,공용1,손건조기2,한강사업본부 환경과, , , 
4120, ,서울특별시 영등포구 당산동  76-1,126.9008776,37.5392369,한강공원화장실양화2,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4121,서울특별시 영등포구 노들로 221,서울특별시 영등포구 당산동  95-1,126.9040123,37.5372022,한강공원화장실양화1,영등포구,02-3780-0780,공중,상시(연중 개방),공원, , ,한강사업본부 환경과, , , 
4122, ,서울특별시 영등포구 여의도동  19-1,126.9138259,37.52561491,한강공원화장실여의도20,영등포구,02-3780-0780,공중,상시(연중 개방),공원,공용1, ,한강사업본부 환경과, , , 
4123,서울특별시 영등포구 한강남자전거길 1451,서울특별시 영등포구 여의도동 84-9,126.9297789,37.53064143,한강공원화장실여의도14,영등포구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4124, ,서울특별시 용산구 서빙고동  291-2,126.9872407,37.5161903,한강공원화장실이촌6,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4125, ,서울특별시 용산구 용산동6가  452-1,126.9836358,37.5158231,한강공원화장실이촌7,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4126, ,서울특별시 용산구 이촌동  346-1,126.9770402,37.5156048,한강공원화장실이촌8,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
4127, ,서울특별시 용산구 이촌동  302-135,126.9724992,37.51677971,한강공원화장실이촌9,용산구,02-3780-0780,공중,상시(연중 개방),공원,"남1, 여1",손건조기2,한강사업본부 환경과, , , 
2336,서울특별시 중구 퇴계로 173,서울특별시 중구 충무로3가 60-1,126.9910443,37.56181866,남산스퀘어(극동빌딩),중구,02-2273-9693,민간개방1,정시,빌딩,"남 : 양변기 1, 소변기 3 여 : 양변기 3(장애인 1)", , , , , 
2337,서울특별시 중구 창경궁로 17,서울특별시 중구 예관동 83-15,126.9976792,37.56382201,중구청 본관(1층),중구,02-3396-4506,공공개방,24시간(공휴일 관계 없음),공공청사,"남1,여1", , , , , 
2338,서울특별시 광진구 천호대로 584,서울특별시 광진구 능동 236-4,127.0824388,37.55555331,능동주유소,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2339,서울특별시 광진구 동일로 266,서울특별시 광진구 군자동 134-53,127.0715031,37.55496895,장수주유소,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2340,서울특별시 광진구 아차산로76길 6,서울특별시 광진구 광장동 336-7,127.1072165,37.54784683,강평주유소,광진구,02-450-1375,민간개방,상시,주유소및충전소, , , , , , 
2341,서울특별시 광진구 천호대로 809,서울특별시 광진구 광장동 239-6,127.1037168,37.54563142,삼호주유소,광진구,02-450-1375,민간개방,상시,주유소및충전소, , , , , , 
2342,서울특별시 광진구 강변역로 17,서울특별시 광진구 구의동 587-29,127.0922038,37.5378849,구의3동주민센터 공중화장실,광진구,02-450-1375,공중화장실,상시(연중 개방),공공청사,"남1, 여1","남1, 여1", , , , 
2343,서울특별시 광진구 용마산로33길 25,서울특별시 광진구 중곡동 195-1,127.0847192,37.56997623,중곡3마을공원 공중화장실,광진구,02-450-1375,공중,상시(연중 개방),공원,"남1,여1", , , , , 
2344,서울특별시 광진구 광나루로56길 85,서울특별시 광진구 구의동 546-4,127.0957482,37.53569564,테크노마트,광진구,02-450-1375,민간개방,10:00~20:00,빌딩, , , , , , 
2345,서울특별시 광진구 아차산로 444,서울특별시 광진구 구의동 218-19,127.0919529,37.53855472,와이엔오피스텔,광진구,02-450-1375,민간개방1,상시,빌딩,"남1, 여1", , , , , 
2346,서울특별시 광진구 워커힐로 93,서울특별시 광진구 구의동 16-3,127.097623,37.55079862,정립회관,광진구,02-450-1375,민간개방1,6:00~22:00,빌딩, , , , , , 
2347,서울특별시 광진구 아차산로 636,서울특별시 광진구 광장동 148-6,127.1086306,37.54910452,한울복지관,광진구,02-450-1375,민간개방1,상시,빌딩, , , , , , 
2348,서울특별시 광진구 동일로 413,서울특별시 광진구 중곡동 236-5,127.0779861,37.56748467,일진주유소,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2349,서울특별시 광진구 용마산로 122,서울특별시 광진구 중곡동 18-70,127.08698,37.56454491,대원주유소,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2350,서울특별시 광진구 동일로 345,서울특별시 광진구 중곡동 610-7,127.0747848,37.56185046,태양에너지,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2351,서울특별시 광진구 자양번영로4길 42-22,서울특별시 광진구 자양동 597-42,127.0770862,37.5300287,자양유수지 공중화장실,광진구,02-450-1375,공중,상시(연중 개방),공원,"남1, 여1", , , , , 
2352,서울특별시 광진구 아차산로78길 133,서울특별시 광진구 광장동 136,127.11,37.549,광장동 청년회 공중화장실,광진구,02-450-1375,공중,상시(연중 개방),화장실,"남1, 여1", , , , , 
2353,서울특별시 광진구 아차산로31길 10,서울특별시 광진구 화양동 8-35,127.0695106,37.5415224,화양공원 공중화장실,광진구,02-450-1375,공중,상시(연중 개방),공원,"남1, 여1", , , , , 
2354,서울특별시 광진구 긴고랑로39길 8,서울특별시 광진구 중곡동 68-28,127.0908774,37.5589584,긴고랑어린이공원 공중화장실,광진구,02-450-1375,공중,상시(연중 개방),공원,"남1, 여1", , , , , 
2355,서울특별시 광진구 광나루로 460,서울특별시 광진구 화양동 302-13,127.0805196,37.54510954,창원주유소(구대명주유소),광진구,02-450-1375,개방,상시,주유소 및 충전소, , , , , , 
2356,서울특별시 광진구 용마산로 68,서울특별시 광진구 중곡동 58-17,127.0878372,37.55974575,용마주유소,광진구,02-450-1375,개방,상시,주유소및충전소, , , , , , 
2357,서울특별시 광진구 아차산로 637,서울특별시 광진구 광장동 5-49,127.1075137,37.55069317,워커힐상가,광진구,02-450-1375,민간개방,상시,상가(시장), , , , , , 
2358,서울특별시 광진구 아차산로30길 39,서울특별시 광진구 자양동 6-20,127.0673735,37.53888578,조양시장,광진구,02-450-1375,민간개방1,7:00~23:00,상가(전통시장), , , , , , 
2359,서울특별시 광진구 뚝섬로30길 47,서울특별시 광진구 자양동 553-262,127.0675315,37.53438223,원조순대국감자탕,광진구,02-450-1375,민간개방1,상시,음식점, , , , , , 
2360,서울특별시 광진구 자양로 135,서울특별시 광진구 자양동 767-4,127.082901,37.53982499,자양오피스텔,광진구,02-450-1375,민간개방1,상시,빌딩, , , , , , 
2361,서울특별시 광진구 자양로30길 6,서울특별시 광진구 구의동 236-1,127.085245,37.54355945,동원교회,광진구,02-450-1375,민간개방1,09:00~18:00,종교시설, , , , , , 
2362,서울특별시 광진구 뚝섬로 742,서울특별시 광진구 구의동 596-5,127.0913563,37.53419905,광성빌딩,광진구,02-450-1375,민간개방1,상시,빌딩,"남1, 여1", , , , , 
2363,서울특별시 광진구 자양로 58,서울특별시 광진구 자양동 680-24,127.0853649,37.53317165,태림빌딩,광진구,02-450-1375,민간개방1,07:00~22:00,빌딩, , , , , , 
2364,서울특별시 광진구 자양로 85,서울특별시 광진구 자양동 627-3,127.0834463,37.53518381,혜민병원,광진구,02-450-1375,민간개방,상시,병원, , , , , , 
2365,서울특별시 광진구 천호대로 592,서울특별시 광진구 능동 237-11,127.0833372,37.55527293,광명빌딩,광진구,02-450-1375,민간개방1,06:30~21:00,빌딩, , , , , , 
2366,서울특별시 광진구 아차산로 395,서울특별시 광진구 구의동 246-3,127.0863606,37.53754286,민도빌딩,광진구,02-450-1375,민간개방1,상시,빌딩, , , , , , 
2367,서울특별시 광진구 영화사로 10,서울특별시 광진구 중곡동 79-13,127.0884583,37.55799122,신성종합시장,광진구,02-450-1375,민간개방1,8:30~22:00,상가(전통시장), , , , , , 
2368,서울특별시 광진구 면목로 169,서울특별시 광진구 중곡동 691-7,127.0824902,37.56840944,2002노래방,광진구,02-450-1375,민간개방1,상시,빌딩, , , , , , 
2369,서울특별시 은평구 서오릉로 137,서울특별시 은평구 역촌동 1-2,126.9175855,37.61076375,롯데리아구산점,은평구,02-389-9321,민간개방,"정시(09:00~18:00, 평일만)",민간, , , , , , 
2370,서울특별시 은평구 연서로 213,서울특별시 은평구 갈현동 456-28,126.9192158,37.61765018,맥도날드연신내점,은평구,02-383-0141,민간개방,"정시(09:00~18:00, 평일만)",민간, , , , , , 
2371,"서울특별시 은평구 진관1로 21-10, 131동 (진관동, 은평뉴타운 박석고개)",서울특별시 은평구 진관동 102,126.9208364,37.63368651,진관사입구,은평구,02-351-7565,공중,상시(연중 개방),공원,"남1,여1","기저귀교환대1,손건조기2", , , , 
